estimator,rot0,trans0,rot,trans,success,strict,improved,worsened,fail,loftr_success,loftr_inliers,fitness,rmse,t_render,t_vggt,t_loftr,t_icp,iou_P0,occ_ratio,render_px,icp_fitness,icp_rmse,T1_rot,T1_trans,s_spread,init_0,init_1,init_2,init_3,init_4,init_5,init_6,init_7,init_8,init_9,init_10,init_11,init_12,init_13,init_14,init_15,est_0,est_1,est_2,est_3,est_4,est_5,est_6,est_7,est_8,est_9,est_10,est_11,est_12,est_13,est_14,est_15,seq,kf
E-V5x2,10.000000000000124,72.9161281777322,0.7747458454166356,7.584885391892508,1,1,1,0,,,,,,0.011691570281982422,1.791214942932129,0.0,0.0,0.7480441785549931,1.0064972795943161,18931,0.968169194616535,0.001015367478059584,1.5262819957076978,10.045946430008081,0.0032220197923779766,0.7642976339834757,-0.22509571541067996,0.6043021145015246,-0.2919654124375539,0.2038074833483257,0.97338480308326,0.10480713171242573,-0.06160929399749089,-0.611810131019814,0.04305745034622656,0.7898318932223489,-0.3008880407666582,0.0,0.0,0.0,1.0,0.8260190511018581,-0.30137166654909375,0.47630626632513884,-0.24156857588680528,0.26987051377589577,0.9533576019451812,0.13520040869606226,-0.07772715337694674,-0.4948358048052992,0.01686290362507528,0.8688228659105353,-0.3413020956377516,0.0,0.0,0.0,1.0,SM1,0016
E-VI,10.000000000000124,72.9161281777322,0.016139393182401613,0.07961970230004839,1,1,1,0,,,,0.9974364452040162,0.0009164844360929533,0.0,0.0,0.0,0.018253326416015625,0.7480441785549931,1.0064972795943161,18931,0.968169194616535,0.001015367478059584,1.5262819957076978,10.045946430008081,0.0032220197923779766,0.7642976339834757,-0.22509571541067996,0.6043021145015246,-0.2919654124375539,0.2038074833483257,0.97338480308326,0.10480713171242573,-0.06160929399749089,-0.611810131019814,0.04305745034622656,0.7898318932223489,-0.3008880407666582,0.0,0.0,0.0,1.0,0.8317990559279981,-0.3033499598521255,0.46485389810609595,-0.23429158733705813,0.2729385318214483,0.9527455017292121,0.13334364930522605,-0.07661216524726572,-0.48333728297187234,0.015961418996410088,0.8752886991083025,-0.3427830744572245,0.0,0.0,0.0,1.0,SM1,0016
E-V2,10.00000000000005,60.96919636835098,2.0820896011805736,11.99530031954006,1,0,1,0,,,,,,0.001108407974243164,0.3099534511566162,0.0,0.0,0.9162289189936411,0.9732785618416236,24587,0.9996763230296164,0.0008331049562118252,0.8544786683872093,5.797177618799333,0.00021096547629399198,-0.32809488794643393,-0.25727619841565663,0.9089349273915066,-0.4253076684110155,0.5650048636767298,0.7176701943987225,0.4070859812046348,-0.19104511712628766,-0.7570490397094878,0.6471154841297557,-0.09010161860063831,0.10686063409228685,0.0,0.0,0.0,1.0,-0.22284222050869934,-0.3345502410497244,0.9156514077887574,-0.4367942812528493,0.5267034865697722,0.7490574846757501,0.4018659992603599,-0.18576298336278127,-0.8203198982586869,0.5718294896086781,0.00928713021393418,0.05869288851965286,0.0,0.0,0.0,1.0,SM1,0063
E-L,10.00000000000005,60.96919636835098,0.4493536304795064,3.3053365553979965,1,1,1,0,,1.0,701.0,,,0.0,0.0,0.19088435173034668,0.0,0.9162289189936411,0.9732785618416236,24587,0.9996763230296164,0.0008331049562118252,0.8544786683872093,5.797177618799333,0.00021096547629399198,-0.32809488794643393,-0.25727619841565663,0.9089349273915066,-0.4253076684110155,0.5650048636767298,0.7176701943987225,0.4070859812046348,-0.19104511712628766,-0.7570490397094878,0.6471154841297557,-0.09010161860063831,0.10686063409228685,0.0,0.0,0.0,1.0,-0.19745955201446375,-0.3406062000075775,0.9192372609041932,-0.43763751807778,0.5192263273504959,0.7590314506668823,0.39277891731181763,-0.1813711244522075,-0.8315129261198304,0.5548501359961321,0.026973696089172064,0.05121233934455054,0.0,0.0,0.0,1.0,SM1,0063
E-I,10.00000000000005,60.96919636835098,0.0061084268822769305,0.0754057696943901,1,1,1,0,,,,0.9996763230296164,0.0008331049562118252,0.0,0.0,0.0,0.02475762367248535,0.9162289189936411,0.9732785618416236,24587,0.9996763230296164,0.0008331049562118252,0.8544786683872093,5.797177618799333,0.00021096547629399198,-0.32809488794643393,-0.25727619841565663,0.9089349273915066,-0.4253076684110155,0.5650048636767298,0.7176701943987225,0.4070859812046348,-0.19104511712628766,-0.7570490397094878,0.6471154841297557,-0.09010161860063831,0.10686063409228685,0.0,0.0,0.0,1.0,-0.18993754165497148,-0.3421185290370376,0.9202600949512035,-0.4384267302910438,0.5190873583577841,0.7606076437281145,0.3899029708728877,-0.17988803872561604,-0.8333498933000496,0.5517525934618702,0.03312145746938856,0.048307552530901104,0.0,0.0,0.0,1.0,SM1,0063
E-V5b,10.00000000000005,60.96919636835098,2.6469906769465656,13.744604378284928,1,0,1,0,,,,,,0.005985260009765625,0.9059393405914307,0.0,0.0,0.9162289189936411,0.9732785618416236,24587,0.9996763230296164,0.0008331049562118252,0.8544786683872093,5.797177618799333,0.00021096547629399198,-0.32809488794643393,-0.25727619841565663,0.9089349273915066,-0.4253076684110155,0.5650048636767298,0.7176701943987225,0.4070859812046348,-0.19104511712628766,-0.7570490397094878,0.6471154841297557,-0.09010161860063831,0.10686063409228685,0.0,0.0,0.0,1.0,-0.2231836145369615,-0.3378300163688017,0.9143631542220634,-0.4407180503135768,0.5413117262614546,0.7371420408972392,0.4044789259008487,-0.1913088734725658,-0.8106606565111598,0.5852285479140906,0.018353329482165698,0.055624734623866794,0.0,0.0,0.0,1.0,SM1,0063
E-V5d,10.00000000000005,60.96919636835098,2.333656679017106,9.770412890175654,1,0,1,0,,,,,,0.005985260009765625,0.9059393405914307,0.0,0.0,0.9162289189936411,0.9732785618416236,24587,0.9996763230296164,0.0008331049562118252,0.8544786683872093,5.797177618799333,0.00021096547629399198,-0.32809488794643393,-0.25727619841565663,0.9089349273915066,-0.4253076684110155,0.5650048636767298,0.7176701943987225,0.4070859812046348,-0.19104511712628766,-0.7570490397094878,0.6471154841297557,-0.09010161860063831,0.10686063409228685,0.0,0.0,0.0,1.0,-0.21561998426201798,-0.3380275726170234,0.9161033817341542,-0.4404003709334348,0.5421970212962646,0.7388115781075031,0.4002247081167215,-0.186211815670967,-0.8121147845504044,0.5830049518798881,0.02397500757117807,0.05552997447996892,0.0,0.0,0.0,1.0,SM1,0063
E-V5x2,10.00000000000005,60.96919636835098,0.6230045415287498,5.538403262916603,1,1,1,0,,,,,,0.012172698974609375,1.8059577941894531,0.0,0.0,0.9162289189936411,0.9732785618416236,24587,0.9996763230296164,0.0008331049562118252,0.8544786683872093,5.797177618799333,0.00021096547629399198,-0.32809488794643393,-0.25727619841565663,0.9089349273915066,-0.4253076684110155,0.5650048636767298,0.7176701943987225,0.4070859812046348,-0.19104511712628766,-0.7570490397094878,0.6471154841297557,-0.09010161860063831,0.10686063409228685,0.0,0.0,0.0,1.0,-0.19749038455915818,-0.339912299487457,0.9194874782809064,-0.44211896656537003,0.5248099726484741,0.7555678166712291,0.3920354796795533,-0.1815292309846513,-0.8279928106668033,0.5599794218176033,0.029171986168755534,0.0521387016881925,0.0,0.0,0.0,1.0,SM1,0063
E-VI,10.00000000000005,60.96919636835098,0.0,0.047004986054682875,1,1,1,0,,,,1.0,0.0007938533107866231,0.0,0.0,0.0,0.02622675895690918,0.9162289189936411,0.9732785618416236,24587,0.9996763230296164,0.0008331049562118252,0.8544786683872093,5.797177618799333,0.00021096547629399198,-0.32809488794643393,-0.25727619841565663,0.9089349273915066,-0.4253076684110155,0.5650048636767298,0.7176701943987225,0.4070859812046348,-0.19104511712628766,-0.7570490397094878,0.6471154841297557,-0.09010161860063831,0.10686063409228685,0.0,0.0,0.0,1.0,-0.18984479483481295,-0.342179113951761,0.9202567325818531,-0.43840922762368684,0.5190827593010408,0.7606110689588613,0.38990247635981806,-0.17989646241026216,-0.8333739237407629,0.5517103456921959,0.033221226440951115,0.048346231182157855,0.0,0.0,0.0,1.0,SM1,0063
E-V2,9.999999999999975,35.12874692743835,0.24876031464702544,4.342337024730237,1,1,1,0,,,,,,0.0011909008026123047,0.31238436698913574,0.0,0.0,0.8862969134333095,1.008024326378917,23678,0.999671592775041,0.0008071579942430271,0.2381063164502852,1.8164926745878627,0.0030684965148942696,0.4391264849398948,-0.3595971532083781,0.8233212116961169,-0.39347828652672073,-0.4080425051617148,0.736609817362604,0.5393582213579245,-0.23649000185923386,-0.8004181683380784,-0.5727965296416003,0.1767339566264908,-0.01774505332158268,0.0,0.0,0.0,1.0,0.35050858564212783,-0.4726371063151155,0.8085529823348211,-0.3850539594033615,-0.2983661731273726,0.7619894135839602,0.5747606167953941,-0.2596501349387741,-0.8877619666818624,-0.44270337554223615,0.12606490131879816,0.007291553349483466,0.0,0.0,0.0,1.0,SM1,0088
E-L,9.999999999999975,35.12874692743835,0.3683231565327347,1.9909284689666813,1,1,1,0,,1.0,829.0,,,0.0,0.0,0.20612740516662598,0.0,0.8862969134333095,1.008024326378917,23678,0.999671592775041,0.0008071579942430271,0.2381063164502852,1.8164926745878627,0.0030684965148942696,0.4391264849398948,-0.3595971532083781,0.8233212116961169,-0.39347828652672073,-0.4080425051617148,0.736609817362604,0.5393582213579245,-0.23649000185923386,-0.8004181683380784,-0.5727965296416003,0.1767339566264908,-0.01774505332158268,0.0,0.0,0.0,1.0,0.3590546277497771,-0.4675151137254703,0.8077805350029976,-0.3813992874519027,-0.2984890595200959,0.7625177704905807,0.5739955845064341,-0.25811122345169596,-0.8842986235646177,-0.44720942311665746,0.1342373876287386,0.004595624933539617,0.0,0.0,0.0,1.0,SM1,0088
E-I,9.999999999999975,35.12874692743835,0.02548449890767517,0.15549867150849322,1,1,1,0,,,,0.999671592775041,0.0008071579942430271,0.0,0.0,0.0,0.025727272033691406,0.8862969134333095,1.008024326378917,23678,0.999671592775041,0.0008071579942430271,0.2381063164502852,1.8164926745878627,0.0030684965148942696,0.4391264849398948,-0.3595971532083781,0.8233212116961169,-0.39347828652672073,-0.4080425051617148,0.736609817362604,0.5393582213579245,-0.23649000185923386,-0.8004181683380784,-0.5727965296416003,0.1767339566264908,-0.01774505332158268,0.0,0.0,0.0,1.0,0.35454616478091644,-0.47117309837588417,0.8076465368006057,-0.38102678787775585,-0.29664960772463433,0.7624537318966339,0.5750333181248867,-0.25859665471321447,-0.8867333462072823,-0.44346388588448155,0.13055173166324222,0.0063543001178693985,0.0,0.0,0.0,1.0,SM1,0088
E-V5b,9.999999999999975,35.12874692743835,0.29771743637576115,1.7811956159988747,1,1,1,0,,,,,,0.006459951400756836,0.902123212814331,0.0,0.0,0.8862969134333095,1.008024326378917,23678,0.999671592775041,0.0008071579942430271,0.2381063164502852,1.8164926745878627,0.0030684965148942696,0.4391264849398948,-0.3595971532083781,0.8233212116961169,-0.39347828652672073,-0.4080425051617148,0.736609817362604,0.5393582213579245,-0.23649000185923386,-0.8004181683380784,-0.5727965296416003,0.1767339566264908,-0.01774505332158268,0.0,0.0,0.0,1.0,0.35507318595568754,-0.47108669720038177,0.8074653622785756,-0.37967686140406,-0.3010397717273193,0.7601186392054923,0.5758425672619916,-0.2576887541203069,-0.8850412853852005,-0.4475454489079613,0.12808192212027697,0.007309421190001525,0.0,0.0,0.0,1.0,SM1,0088
E-V5d,9.999999999999975,35.12874692743835,0.3114535374824727,1.3645842841315736,1,1,1,0,,,,,,0.006459951400756836,0.902123212814331,0.0,0.0,0.8862969134333095,1.008024326378917,23678,0.999671592775041,0.0008071579942430271,0.2381063164502852,1.8164926745878627,0.0030684965148942696,0.4391264849398948,-0.3595971532083781,0.8233212116961169,-0.39347828652672073,-0.4080425051617148,0.736609817362604,0.5393582213579245,-0.23649000185923386,-0.8004181683380784,-0.5727965296416003,0.1767339566264908,-0.01774505332158268,0.0,0.0,0.0,1.0,0.352938860772318,-0.47182248773935526,0.8079713209853963,-0.38009073089982925,-0.3013178204370255,0.7602219209870974,0.575560730109267,-0.2581534789682589,-0.8858000451718583,-0.4465939113995351,0.12614334205885924,0.007425122797245654,0.0,0.0,0.0,1.0,SM1,0088
E-V5x2,9.999999999999975,35.12874692743835,0.2065765009672967,1.3755693314266482,1,1,1,0,,,,,,0.012566804885864258,1.8057737350463867,0.0,0.0,0.8862969134333095,1.008024326378917,23678,0.999671592775041,0.0008071579942430271,0.2381063164502852,1.8164926745878627,0.0030684965148942696,0.4391264849398948,-0.3595971532083781,0.8233212116961169,-0.39347828652672073,-0.4080425051617148,0.736609817362604,0.5393582213579245,-0.23649000185923386,-0.8004181683380784,-0.5727965296416003,0.1767339566264908,-0.01774505332158268,0.0,0.0,0.0,1.0,0.3528651032127666,-0.47194538125636326,0.8079317850835626,-0.3800460889413145,-0.2995484069370839,0.7610510724924395,0.5753885736950437,-0.2581179351587959,-0.8864293369242409,-0.4450492279580606,0.1271778788271919,0.007382347916137488,0.0,0.0,0.0,1.0,SM1,0088
E-VI,9.999999999999975,35.12874692743835,0.0070681180643588915,0.02319057350039645,1,1,1,0,,,,1.0,0.0007696797690995856,0.0,0.0,0.0,0.0233762264251709,0.8862969134333095,1.008024326378917,23678,0.999671592775041,0.0008071579942430271,0.2381063164502852,1.8164926745878627,0.0030684965148942696,0.4391264849398948,-0.3595971532083781,0.8233212116961169,-0.39347828652672073,-0.4080425051617148,0.736609817362604,0.5393582213579245,-0.23649000185923386,-0.8004181683380784,-0.5727965296416003,0.1767339566264908,-0.01774505332158268,0.0,0.0,0.0,1.0,0.3541904239188964,-0.47136090302409683,0.8076930332812599,-0.3809330814866123,-0.2966438554557946,0.762449520957761,0.575041863501406,-0.2586268621913629,-0.886877423970373,-0.4432714971986816,0.13022600416146055,0.0064553536121370395,0.0,0.0,0.0,1.0,SM1,0088
E-V2,10.000000000000124,45.87840709110417,0.9055188002914271,3.432294056960943,1,1,1,0,,,,,,0.0011403560638427734,0.31312131881713867,0.0,0.0,0.8966730822106131,1.0922656960873522,16485,0.9968332160450387,0.0008851298420150293,1.286840368868615,5.8329781667731835,0.0034826745880067217,0.1689885821498663,0.9139981953200771,0.36884977708359695,-0.18208647118437313,-0.3974559596753728,-0.2792611682560514,0.8740949376485335,-0.4082877867686299,0.9019266152085247,-0.2943136063044104,0.316082080989395,-0.08012269388164728,0.0,0.0,0.0,1.0,0.3179210266576759,0.868146716199868,0.38111344888216825,-0.17985030305366456,-0.3627309171961842,-0.2600166354918577,0.8948841279059969,-0.41657602386099013,0.8759866058477535,-0.4227441164415581,0.23223889607935086,-0.0385111589205188,0.0,0.0,0.0,1.0,SM1,0159
E-L,10.000000000000124,45.87840709110417,0.5441949267677427,1.3447349462878717,1,1,1,0,,1.0,1154.0,,,0.0,0.0,0.24622535705566406,0.0,0.8966730822106131,1.0922656960873522,16485,0.9968332160450387,0.0008851298420150293,1.286840368868615,5.8329781667731835,0.0034826745880067217,0.1689885821498663,0.9139981953200771,0.36884977708359695,-0.18208647118437313,-0.3974559596753728,-0.2792611682560514,0.8740949376485335,-0.4082877867686299,0.9019266152085247,-0.2943136063044104,0.316082080989395,-0.08012269388164728,0.0,0.0,0.0,1.0,0.3220576508959269,0.8651802129834966,0.38437230462303984,-0.18122164916603067,-0.3557944533622072,-0.26563096867917535,0.8960192494780737,-0.41670696494687204,0.8773193127112187,-0.4253273886553669,0.22227783516023636,-0.03591238231576589,0.0,0.0,0.0,1.0,SM1,0159
E-I,10.000000000000124,45.87840709110417,0.015638762914333294,0.07645557535491762,1,1,1,0,,,,0.9968332160450387,0.0008851298420150293,0.0,0.0,0.0,0.022733211517333984,0.8966730822106131,1.0922656960873522,16485,0.9968332160450387,0.0008851298420150293,1.286840368868615,5.8329781667731835,0.0034826745880067217,0.1689885821498663,0.9139981953200771,0.36884977708359695,-0.18208647118437313,-0.3974559596753728,-0.2792611682560514,0.8740949376485335,-0.4082877867686299,0.9019266152085247,-0.2943136063044104,0.316082080989395,-0.08012269388164728,0.0,0.0,0.0,1.0,0.3306892077888881,0.8624245913711738,0.38323422609446106,-0.18028425111856367,-0.35625394926425036,-0.2619591843561339,0.8969172254813113,-0.4171666292463092,0.8739151969645466,-0.43312955328600333,0.2206150914708353,-0.035191175143836226,0.0,0.0,0.0,1.0,SM1,0159
E-V5b,10.000000000000124,45.87840709110417,1.148352185966575,4.656181010621852,1,1,1,0,,,,,,0.00584864616394043,0.902360200881958,0.0,0.0,0.8966730822106131,1.0922656960873522,16485,0.9968332160450387,0.0008851298420150293,1.286840368868615,5.8329781667731835,0.0034826745880067217,0.1689885821498663,0.9139981953200771,0.36884977708359695,-0.18208647118437313,-0.3974559596753728,-0.2792611682560514,0.8740949376485335,-0.4082877867686299,0.9019266152085247,-0.2943136063044104,0.316082080989395,-0.08012269388164728,0.0,0.0,0.0,1.0,0.31379236002836075,0.8690443961478925,0.3824868247960202,-0.1809519712170471,-0.3647417597603078,-0.261596650936338,0.8936054425232683,-0.4163569964471513,0.876640093091624,-0.419915451335473,0.23488974971541465,-0.039677735301798266,0.0,0.0,0.0,1.0,SM1,0159
E-V5d,10.000000000000124,45.87840709110417,1.1313246735422773,4.974846565190088,1,1,1,0,,,,,,0.00584864616394043,0.902360200881958,0.0,0.0,0.8966730822106131,1.0922656960873522,16485,0.9968332160450387,0.0008851298420150293,1.286840368868615,5.8329781667731835,0.0034826745880067217,0.1689885821498663,0.9139981953200771,0.36884977708359695,-0.18208647118437313,-0.3974559596753728,-0.2792611682560514,0.8740949376485335,-0.4082877867686299,0.9019266152085247,-0.2943136063044104,0.316082080989395,-0.08012269388164728,0.0,0.0,0.0,1.0,0.3143489542663114,0.8690878823832269,0.38193057806060277,-0.1806554797775358,-0.36479205466176373,-0.2608470971614731,0.8938040024568685,-0.41517451294958346,0.8764197288675277,-0.420291566801558,0.23503933991035011,-0.039680645111607585,0.0,0.0,0.0,1.0,SM1,0159
E-V5x2,10.000000000000124,45.87840709110417,0.6602457260299557,4.9007149829044305,1,1,1,0,,,,,,0.011753320693969727,1.8041961193084717,0.0,0.0,0.8966730822106131,1.0922656960873522,16485,0.9968332160450387,0.0008851298420150293,1.286840368868615,5.8329781667731835,0.0034826745880067217,0.1689885821498663,0.9139981953200771,0.36884977708359695,-0.18208647118437313,-0.3974559596753728,-0.2792611682560514,0.8740949376485335,-0.4082877867686299,0.9019266152085247,-0.2943136063044104,0.316082080989395,-0.08012269388164728,0.0,0.0,0.0,1.0,0.32056403461197874,0.8660025627535973,0.38376847040660034,-0.1806011723093436,-0.3606834964460122,-0.26303115908855124,0.8948307110378205,-0.4150346742820925,0.8758687711813197,-0.425269499027108,0.2280345051494056,-0.03953763747096286,0.0,0.0,0.0,1.0,SM1,0159
E-VI,10.000000000000124,45.87840709110417,0.011642378904536487,0.04573644884023596,1,1,1,0,,,,0.9998240675580577,0.0008165756305442559,0.0,0.0,0.0,0.021396398544311523,0.8966730822106131,1.0922656960873522,16485,0.9968332160450387,0.0008851298420150293,1.286840368868615,5.8329781667731835,0.0034826745880067217,0.1689885821498663,0.9139981953200771,0.36884977708359695,-0.18208647118437313,-0.3974559596753728,-0.2792611682560514,0.8740949376485335,-0.4082877867686299,0.9019266152085247,-0.2943136063044104,0.316082080989395,-0.08012269388164728,0.0,0.0,0.0,1.0,0.3308602065557137,0.8624585162901891,0.3830101948478893,-0.18019496232664958,-0.3562409306911496,-0.2616877380072971,0.8970016185712769,-0.41722534714634985,0.8738557731365739,-0.43322605139255227,0.22066096790438133,-0.03513390485594935,0.0,0.0,0.0,1.0,SM1,0159
E-V2,9.999999999999975,78.7458962769001,0.5067885267066881,4.207271795196514,1,1,1,0,,,,,,0.0011234283447265625,0.31462931632995605,0.0,0.0,0.9549084249084249,1.0041683878478351,26629,0.9784966342557966,0.0009470946915911199,1.091125936419053,6.01125550059596,0.0022016782462576387,0.7936564905924997,0.0001332099704877271,-0.6083661374497276,0.3194187430269132,-0.12714884586191505,0.9779518251284298,-0.16566049234490532,0.07538226133790518,0.5949307068359979,0.20883057722248768,0.7761747509939644,-0.3185133410542149,0.0,0.0,0.0,1.0,0.6854270802215108,0.02937471223383166,-0.727548497871962,0.3690864262794745,-0.20218224320413572,0.9675727123949701,-0.15141123290757907,0.06497149778419538,0.6995084382417539,0.2508787451090484,0.6691396095842138,-0.25979449425829254,0.0,0.0,0.0,1.0,SM1,0232
E-L,9.999999999999975,78.7458962769001,0.4598650950304224,3.7236805024490027,1,1,1,0,,1.0,763.0,,,0.0,0.0,0.19342923164367676,0.0,0.9549084249084249,1.0041683878478351,26629,0.9784966342557966,0.0009470946915911199,1.091125936419053,6.01125550059596,0.0022016782462576387,0.7936564905924997,0.0001332099704877271,-0.6083661374497276,0.3194187430269132,-0.12714884586191505,0.9779518251284298,-0.16566049234490532,0.07538226133790518,0.5949307068359979,0.20883057722248768,0.7761747509939644,-0.3185133410542149,0.0,0.0,0.0,1.0,0.6870928261441382,0.02275551835588049,-0.7262132156919319,0.3699312612827213,-0.20237123203971857,0.9659501821625014,-0.16120214025551077,0.06972108197252411,0.697817549724846,0.2577254973117452,0.6683025028618601,-0.2628481491688278,0.0,0.0,0.0,1.0,SM1,0232
E-I,9.999999999999975,78.7458962769001,0.039623695555353076,0.35728881331096796,1,1,1,0,,,,0.9784966342557966,0.0009470946915911199,0.0,0.0,0.0,0.025447607040405273,0.9549084249084249,1.0041683878478351,26629,0.9784966342557966,0.0009470946915911199,1.091125936419053,6.01125550059596,0.0022016782462576387,0.7936564905924997,0.0001332099704877271,-0.6083661374497276,0.3194187430269132,-0.12714884586191505,0.9779518251284298,-0.16566049234490532,0.07538226133790518,0.5949307068359979,0.20883057722248768,0.7761747509939644,-0.3185133410542149,0.0,0.0,0.0,1.0,0.6812285917290699,0.024715499977839332,-0.7316534356317019,0.37226596513258514,-0.20357032759226873,0.9664073231884037,-0.1568948928799178,0.06764816365699068,0.7031975025089355,0.2558242165016246,0.663375642239392,-0.26022229012547293,0.0,0.0,0.0,1.0,SM1,0232
E-V5b,9.999999999999975,78.7458962769001,0.447956658080404,3.0908037175563843,1,1,1,0,,,,,,0.005878448486328125,0.9086384773254395,0.0,0.0,0.9549084249084249,1.0041683878478351,26629,0.9784966342557966,0.0009470946915911199,1.091125936419053,6.01125550059596,0.0022016782462576387,0.7936564905924997,0.0001332099704877271,-0.6083661374497276,0.3194187430269132,-0.12714884586191505,0.9779518251284298,-0.16566049234490532,0.07538226133790518,0.5949307068359979,0.20883057722248768,0.7761747509939644,-0.3185133410542149,0.0,0.0,0.0,1.0,0.6867007612562058,0.02238840542534762,-0.7265953339983802,0.3692356564335293,-0.19852349568316285,0.9673065465860636,-0.15781795876012533,0.06883583830653542,0.6993071068576016,0.2526199726669437,0.6686947698704615,-0.26112962582419824,0.0,0.0,0.0,1.0,SM1,0232
E-V5d,9.999999999999975,78.7458962769001,0.608664412178505,4.062863138102539,1,1,1,0,,,,,,0.005878448486328125,0.9086384773254395,0.0,0.0,0.9549084249084249,1.0041683878478351,26629,0.9784966342557966,0.0009470946915911199,1.091125936419053,6.01125550059596,0.0022016782462576387,0.7936564905924997,0.0001332099704877271,-0.6083661374497276,0.3194187430269132,-0.12714884586191505,0.9779518251284298,-0.16566049234490532,0.07538226133790518,0.5949307068359979,0.20883057722248768,0.7761747509939644,-0.3185133410542149,0.0,0.0,0.0,1.0,0.6885777440906777,0.022727783281719423,-0.7248062456296317,0.3684163814842843,-0.19735143532528354,0.96765600051987,-0.15714425602450754,0.06629172391860201,0.6977915482919732,0.2512476047268577,0.670791749980813,-0.26125026541096974,0.0,0.0,0.0,1.0,SM1,0232
E-V5x2,9.999999999999975,78.7458962769001,0.4358021977758115,4.683479498829192,1,1,1,0,,,,,,0.01193857192993164,1.8142645359039307,0.0,0.0,0.9549084249084249,1.0041683878478351,26629,0.9784966342557966,0.0009470946915911199,1.091125936419053,6.01125550059596,0.0022016782462576387,0.7936564905924997,0.0001332099704877271,-0.6083661374497276,0.3194187430269132,-0.12714884586191505,0.9779518251284298,-0.16566049234490532,0.07538226133790518,0.5949307068359979,0.20883057722248768,0.7761747509939644,-0.3185133410542149,0.0,0.0,0.0,1.0,0.6863833562789119,0.02382019587903193,-0.7268496948060943,0.36751423766851793,-0.1989755266038762,0.9674775684762568,-0.15619183129848443,0.06715663319605583,0.6994902564447629,0.2518327754217615,0.6688001392317008,-0.2612074030056413,0.0,0.0,0.0,1.0,SM1,0232
E-VI,9.999999999999975,78.7458962769001,0.009528271115545994,0.03793151031530322,1,1,1,0,,,,1.0,0.0008037498284980216,0.0,0.0,0.0,0.022040367126464844,0.9549084249084249,1.0041683878478351,26629,0.9784966342557966,0.0009470946915911199,1.091125936419053,6.01125550059596,0.0022016782462576387,0.7936564905924997,0.0001332099704877271,-0.6083661374497276,0.3194187430269132,-0.12714884586191505,0.9779518251284298,-0.16566049234490532,0.07538226133790518,0.5949307068359979,0.20883057722248768,0.7761747509939644,-0.3185133410542149,0.0,0.0,0.0,1.0,0.6815259543482682,0.024276575061000623,-0.731391149670933,0.37210985449259715,-0.2031567266164909,0.9664403169147654,-0.1572273898612794,0.06785538427605804,0.703028953034872,0.2557415800335727,0.6635861114436238,-0.26043125108361326,0.0,0.0,0.0,1.0,SM1,0232
E-V2,9.999999999999245,79.51957505086759,0.6068195798593338,3.9325257777778604,1,1,1,0,,,,,,0.0011026859283447266,0.31368470191955566,0.0,0.0,0.9013182961213138,0.9285797101449276,25875,0.999834656084656,0.0008400241686007139,0.29453400002898067,1.4182690153442408,0.001968317020764962,0.9993920591111095,-0.025853606057470474,0.02339023812368224,0.013445748263100707,0.029434771802998493,0.9852346015641866,-0.16866052913934915,0.07624481413423731,-0.018684389060464435,0.16924647982893218,0.9853966321593323,-0.43313714204488246,0.0,0.0,0.0,1.0,0.9849828231528959,-0.03694352498332349,0.16865345948144372,-0.05403464619860274,0.05302571984135207,0.994358081841288,-0.09187082263217747,0.04161917503761025,-0.16430789133447954,0.09943414104305343,0.9813846380995017,-0.43532668706731553,0.0,0.0,0.0,1.0,SM1,0256
E-L,9.999999999999245,79.51957505086759,0.5143883733004447,3.6073034204746266,1,1,1,0,,1.0,630.0,,,0.0,0.0,0.1801440715789795,0.0,0.9013182961213138,0.9285797101449276,25875,0.999834656084656,0.0008400241686007139,0.29453400002898067,1.4182690153442408,0.001968317020764962,0.9993920591111095,-0.025853606057470474,0.02339023812368224,0.013445748263100707,0.029434771802998493,0.9852346015641866,-0.16866052913934915,0.07624481413423731,-0.018684389060464435,0.16924647982893218,0.9853966321593323,-0.43313714204488246,0.0,0.0,0.0,1.0,0.9852671706263617,-0.032319980016650034,0.16794052928834005,-0.05301515245195305,0.0472024852197376,0.9952284180697298,-0.08539508917674886,0.03882866188557079,-0.16437921971771563,0.09206418825008916,0.982091470977551,-0.4358523870584887,0.0,0.0,0.0,1.0,SM1,0256
E-I,9.999999999999245,79.51957505086759,0.00593073530248042,0.1293180323653269,1,1,1,0,,,,0.999834656084656,0.0008400241686007139,0.0,0.0,0.0,0.025135517120361328,0.9013182961213138,0.9285797101449276,25875,0.999834656084656,0.0008400241686007139,0.29453400002898067,1.4182690153442408,0.001968317020764962,0.9993920591111095,-0.025853606057470474,0.02339023812368224,0.013445748263100707,0.029434771802998493,0.9852346015641866,-0.16866052913934915,0.07624481413423731,-0.018684389060464435,0.16924647982893218,0.9853966321593323,-0.43313714204488246,0.0,0.0,0.0,1.0,0.9837125240789213,-0.03570648696306053,0.17616673000040445,-0.0566402577294006,0.051296910347797826,0.9950807179618111,-0.08475253228888557,0.03861694408055331,-0.1722739009805273,0.09240893641507586,0.9807049971890568,-0.4354149928923519,0.0,0.0,0.0,1.0,SM1,0256
